scenario,type,window,range,outside_support_share,transactions_affected,predictor,target,predicted,truth
60% CARD -> UPI,method_shift,2026-02-03,in_range,0.0004385003288752467,4561,independent_ml,success_rate_delta_pp,0.040514882524833595,0.02255299954893042
60% CARD -> UPI,method_shift,2026-02-03,in_range,0.0004385003288752467,4561,independent_ml,timeout_rate_delta_pp,0.11835784121689857,0.15787099684258007
60% CARD -> UPI,method_shift,2026-02-03,in_range,0.0004385003288752467,4561,independent_ml,failures_delta,-12.575009238057874,-6.999999999996817
60% CARD -> UPI,method_shift,2026-02-03,in_range,0.0004385003288752467,4561,independent_ml,gmv_at_risk,222633.78656123392,521759.6299999999
60% CARD -> UPI,method_shift,2026-02-03,in_range,0.0004385003288752467,4561,independent_ml,p95_latency_delta_ms,-98.68946260854409,-143.0
20% UPI -> CARD,method_shift,2026-02-03,in_range,0.0012502038375822144,18397,rule_baseline,success_rate_delta_pp,-0.13945756919725438,-0.03221857078420376
20% UPI -> CARD,method_shift,2026-02-03,in_range,0.0012502038375822144,18397,rule_baseline,timeout_rate_delta_pp,-0.1283985237127824,-0.08376828403892012
20% UPI -> CARD,method_shift,2026-02-03,in_range,0.0012502038375822144,18397,rule_baseline,failures_delta,43.28484032744382,10.000000000001364
20% UPI -> CARD,method_shift,2026-02-03,in_range,0.0012502038375822144,18397,rule_baseline,gmv_at_risk,94559.00047323387,-35155.1799999997
20% UPI -> CARD,method_shift,2026-02-03,in_range,0.0012502038375822144,18397,rule_baseline,p95_latency_delta_ms,76.8684996295633,72.0
20% UPI -> CARD,method_shift,2026-02-03,in_range,0.0012502038375822144,18397,independent_ml,success_rate_delta_pp,-0.0462570741746271,-0.03221857078420376
20% UPI -> CARD,method_shift,2026-02-03,in_range,0.0012502038375822144,18397,independent_ml,timeout_rate_delta_pp,-0.1101562128149239,-0.08376828403892012
20% UPI -> CARD,method_shift,2026-02-03,in_range,0.0012502038375822144,18397,independent_ml,failures_delta,14.357270682320632,10.000000000001364
20% UPI -> CARD,method_shift,2026-02-03,in_range,0.0012502038375822144,18397,independent_ml,gmv_at_risk,-160.76319598499686,-35155.1799999997
20% UPI -> CARD,method_shift,2026-02-03,in_range,0.0012502038375822144,18397,independent_ml,p95_latency_delta_ms,66.83775409303053,72.0
50% NETBANKING -> UPI,method_shift,2026-02-03,in_range,0.0,1231,rule_baseline,success_rate_delta_pp,0.11258803353387803,0.09021199819575498
50% NETBANKING -> UPI,method_shift,2026-02-03,in_range,0.0,1231,rule_baseline,timeout_rate_delta_pp,0.03629774186565699,0.05154971325471999
50% NETBANKING -> UPI,method_shift,2026-02-03,in_range,0.0,1231,rule_baseline,failures_delta,-34.945073848244874,-27.99999999999841
50% NETBANKING -> UPI,method_shift,2026-02-03,in_range,0.0,1231,rule_baseline,gmv_at_risk,-265415.29743054137,43390.74000000022
50% NETBANKING -> UPI,method_shift,2026-02-03,in_range,0.0,1231,rule_baseline,p95_latency_delta_ms,-321.2337036620511,-386.0
50% NETBANKING -> UPI,method_shift,2026-02-03,in_range,0.0,1231,independent_ml,success_rate_delta_pp,0.056533658701263256,0.09021199819575498
50% NETBANKING -> UPI,method_shift,2026-02-03,in_range,0.0,1231,independent_ml,timeout_rate_delta_pp,0.03051113969265648,0.05154971325471999
50% NETBANKING -> UPI,method_shift,2026-02-03,in_range,0.0,1231,independent_ml,failures_delta,-17.54691698769807,-27.99999999999841
50% NETBANKING -> UPI,method_shift,2026-02-03,in_range,0.0,1231,independent_ml,gmv_at_risk,10938.600148381665,43390.74000000022
50% NETBANKING -> UPI,method_shift,2026-02-03,in_range,0.0,1231,independent_ml,p95_latency_delta_ms,-319.9443794288518,-386.0
30% UPI -> NETBANKING,method_shift,2026-02-03,in_range,0.002426700352370188,30082,rule_baseline,success_rate_delta_pp,-0.5472267878555703,-0.3737354210967214
30% UPI -> NETBANKING,method_shift,2026-02-03,in_range,0.002426700352370188,30082,rule_baseline,timeout_rate_delta_pp,-0.18653406797402597,-0.1385398543720601
30% UPI -> NETBANKING,method_shift,2026-02-03,in_range,0.002426700352370188,30082,rule_baseline,failures_delta,169.84825041461204,116.00000000000045
30% UPI -> NETBANKING,method_shift,2026-02-03,in_range,0.002426700352370188,30082,rule_baseline,gmv_at_risk,359268.8928722199,135768.8200000003
30% UPI -> NETBANKING,method_shift,2026-02-03,in_range,0.002426700352370188,30082,rule_baseline,p95_latency_delta_ms,1187.7734615065092,1193.0
30% UPI -> NETBANKING,method_shift,2026-02-03,in_range,0.002426700352370188,30082,independent_ml,success_rate_delta_pp,-0.32512366841703777,-0.3737354210967214
30% UPI -> NETBANKING,method_shift,2026-02-03,in_range,0.002426700352370188,30082,independent_ml,timeout_rate_delta_pp,-0.1598819501536816,-0.1385398543720601
30% UPI -> NETBANKING,method_shift,2026-02-03,in_range,0.002426700352370188,30082,independent_ml,failures_delta,100.91188420328012,116.00000000000045
30% UPI -> NETBANKING,method_shift,2026-02-03,in_range,0.002426700352370188,30082,independent_ml,gmv_at_risk,189810.5597600527,135768.8200000003
30% UPI -> NETBANKING,method_shift,2026-02-03,in_range,0.002426700352370188,30082,independent_ml,p95_latency_delta_ms,1067.0108543582692,1193.0
route 25% gateway_a -> gateway_b,routing_change,2026-02-03,in_range,0.0016912942852056257,22468,rule_baseline,success_rate_delta_pp,-0.030520036447512222,0.0
route 25% gateway_a -> gateway_b,routing_change,2026-02-03,in_range,0.0016912942852056257,22468,rule_baseline,timeout_rate_delta_pp,0.0062370597563379815,0.0
route 25% gateway_a -> gateway_b,routing_change,2026-02-03,in_range,0.0016912942852056257,22468,rule_baseline,failures_delta,9.472808912579012,0.0
route 25% gateway_a -> gateway_b,routing_change,2026-02-03,in_range,0.0016912942852056257,22468,rule_baseline,gmv_at_risk,39973.30307171121,0.0
route 25% gateway_a -> gateway_b,routing_change,2026-02-03,in_range,0.0016912942852056257,22468,rule_baseline,p95_latency_delta_ms,59.631409680521756,68.0
route 25% gateway_a -> gateway_b,routing_change,2026-02-03,in_range,0.0016912942852056257,22468,independent_ml,success_rate_delta_pp,-0.023971993823967974,0.0
route 25% gateway_a -> gateway_b,routing_change,2026-02-03,in_range,0.0016912942852056257,22468,independent_ml,timeout_rate_delta_pp,0.0069345187824500915,0.0
route 25% gateway_a -> gateway_b,routing_change,2026-02-03,in_range,0.0016912942852056257,22468,independent_ml,failures_delta,7.440427443083081,0.0
route 25% gateway_a -> gateway_b,routing_change,2026-02-03,in_range,0.0016912942852056257,22468,independent_ml,gmv_at_risk,45997.45239359513,0.0
route 25% gateway_a -> gateway_b,routing_change,2026-02-03,in_range,0.0016912942852056257,22468,independent_ml,p95_latency_delta_ms,60.92470830510683,68.0
route 75% gateway_a -> gateway_b,routing_change,2026-02-03,in_range,0.010959388395421803,22629,rule_baseline,success_rate_delta_pp,-1.377227995584407,-2.171531670855087
route 75% gateway_a -> gateway_b,routing_change,2026-02-03,in_range,0.010959388395421803,22629,rule_baseline,timeout_rate_delta_pp,0.31340754424539885,1.9621109607577805
route 75% gateway_a -> gateway_b,routing_change,2026-02-03,in_range,0.010959388395421803,22629,rule_baseline,failures_delta,427.4640252694883,674.000000000002
route 75% gateway_a -> gateway_b,routing_change,2026-02-03,in_range,0.010959388395421803,22629,rule_baseline,gmv_at_risk,1370749.8513327856,1773234.62
route 75% gateway_a -> gateway_b,routing_change,2026-02-03,in_range,0.010959388395421803,22629,rule_baseline,p95_latency_delta_ms,1158.0759623088215,2662.0
route 75% gateway_a -> gateway_b,routing_change,2026-02-03,in_range,0.010959388395421803,22629,independent_ml,success_rate_delta_pp,-1.4665294012642827,-2.171531670855087
route 75% gateway_a -> gateway_b,routing_change,2026-02-03,in_range,0.010959388395421803,22629,independent_ml,timeout_rate_delta_pp,0.9659287529880447,1.9621109607577805
route 75% gateway_a -> gateway_b,routing_change,2026-02-03,in_range,0.010959388395421803,22629,independent_ml,failures_delta,455.1813955644079,674.000000000002
route 75% gateway_a -> gateway_b,routing_change,2026-02-03,in_range,0.010959388395421803,22629,independent_ml,gmv_at_risk,1277798.0930374134,1773234.62
route 75% gateway_a -> gateway_b,routing_change,2026-02-03,in_range,0.010959388395421803,22629,independent_ml,p95_latency_delta_ms,1638.4670685437268,2662.0
route 50% gateway_a -> gateway_c,routing_change,2026-02-03,in_range,0.0028255978232431585,19111,rule_baseline,success_rate_delta_pp,-0.48381192133452045,-0.6411495586055804
route 50% gateway_a -> gateway_c,routing_change,2026-02-03,in_range,0.0028255978232431585,19111,rule_baseline,timeout_rate_delta_pp,0.11929364677751522,0.5638249887235002
route 50% gateway_a -> gateway_c,routing_change,2026-02-03,in_range,0.0028255978232431585,19111,rule_baseline,failures_delta,150.16554414380857,199.00000000000023
route 50% gateway_a -> gateway_c,routing_change,2026-02-03,in_range,0.0028255978232431585,19111,rule_baseline,gmv_at_risk,456572.4087523641,455518.83999999985
route 50% gateway_a -> gateway_c,routing_change,2026-02-03,in_range,0.0028255978232431585,19111,rule_baseline,p95_latency_delta_ms,171.75472105711287,464.0
route 50% gateway_a -> gateway_c,routing_change,2026-02-03,in_range,0.0028255978232431585,19111,independent_ml,success_rate_delta_pp,-0.4844149111671303,-0.6411495586055804
route 50% gateway_a -> gateway_c,routing_change,2026-02-03,in_range,0.0028255978232431585,19111,independent_ml,timeout_rate_delta_pp,0.33960028894818395,0.5638249887235002
route 50% gateway_a -> gateway_c,routing_change,2026-02-03,in_range,0.0028255978232431585,19111,independent_ml,failures_delta,150.3527001280538,199.00000000000023
route 50% gateway_a -> gateway_c,routing_change,2026-02-03,in_range,0.0028255978232431585,19111,independent_ml,gmv_at_risk,368602.87581818085,455518.83999999985
route 50% gateway_a -> gateway_c,routing_change,2026-02-03,in_range,0.0028255978232431585,19111,independent_ml,p95_latency_delta_ms,375.1444746872594,464.0
route 50% gateway_b -> gateway_d,routing_change,2026-02-03,in_range,0.02911146738671842,11851,rule_baseline,success_rate_delta_pp,-0.5067614058154257,-1.549713254720031
route 50% gateway_b -> gateway_d,routing_change,2026-02-03,in_range,0.02911146738671842,11851,rule_baseline,timeout_rate_delta_pp,0.16567231411207597,1.3757329724853404
route 50% gateway_b -> gateway_d,routing_change,2026-02-03,in_range,0.02911146738671842,11851,rule_baseline,failures_delta,157.28860513699192,481.0000000000034
route 50% gateway_b -> gateway_d,routing_change,2026-02-03,in_range,0.02911146738671842,11851,rule_baseline,gmv_at_risk,317214.56862171926,1071099.0
route 50% gateway_b -> gateway_d,routing_change,2026-02-03,in_range,0.02911146738671842,11851,rule_baseline,p95_latency_delta_ms,220.6377123993725,751.0
route 50% gateway_b -> gateway_d,routing_change,2026-02-03,in_range,0.02911146738671842,11851,independent_ml,success_rate_delta_pp,-0.5802678614630574,-1.549713254720031
route 50% gateway_b -> gateway_d,routing_change,2026-02-03,in_range,0.02911146738671842,11851,independent_ml,timeout_rate_delta_pp,0.3953016456543905,1.3757329724853404
route 50% gateway_b -> gateway_d,routing_change,2026-02-03,in_range,0.02911146738671842,11851,independent_ml,failures_delta,180.10353884090364,481.0000000000034
route 50% gateway_b -> gateway_d,routing_change,2026-02-03,in_range,0.02911146738671842,11851,independent_ml,gmv_at_risk,342195.1582449684,1071099.0
route 50% gateway_b -> gateway_d,routing_change,2026-02-03,in_range,0.02911146738671842,11851,independent_ml,p95_latency_delta_ms,396.24353927199354,751.0
route 50% gateway_c -> gateway_a,routing_change,2026-02-03,in_range,0.0016308922558922558,19008,rule_baseline,success_rate_delta_pp,0.015647050972189547,-0.012887428313690386
route 50% gateway_c -> gateway_a,routing_change,2026-02-03,in_range,0.0016308922558922558,19008,rule_baseline,timeout_rate_delta_pp,-0.004014288115228304,0.009665571235259983
route 50% gateway_c -> gateway_a,routing_change,2026-02-03,in_range,0.0016308922558922558,19008,rule_baseline,failures_delta,-4.8565316807480485,4.000000000003411
route 50% gateway_c -> gateway_a,routing_change,2026-02-03,in_range,0.0016308922558922558,19008,rule_baseline,gmv_at_risk,-14131.245495557785,4899.280000000261
route 50% gateway_c -> gateway_a,routing_change,2026-02-03,in_range,0.0016308922558922558,19008,rule_baseline,p95_latency_delta_ms,28.32677412310386,17.0
route 50% gateway_c -> gateway_a,routing_change,2026-02-03,in_range,0.0016308922558922558,19008,independent_ml,success_rate_delta_pp,-0.02645503399384408,-0.012887428313690386
route 50% gateway_c -> gateway_a,routing_change,2026-02-03,in_range,0.0016308922558922558,19008,independent_ml,timeout_rate_delta_pp,0.008102648844881752,0.009665571235259983
route 50% gateway_c -> gateway_a,routing_change,2026-02-03,in_range,0.0016308922558922558,19008,independent_ml,failures_delta,8.211113451009169,4.000000000003411
route 50% gateway_c -> gateway_a,routing_change,2026-02-03,in_range,0.0016308922558922558,19008,independent_ml,gmv_at_risk,35969.29617716372,4899.280000000261
route 50% gateway_c -> gateway_a,routing_change,2026-02-03,in_range,0.0016308922558922558,19008,independent_ml,p95_latency_delta_ms,21.49907352144328,17.0
route 90% gateway_d -> gateway_a,routing_change,2026-02-03,in_range,0.0012265758091993186,14675,rule_baseline,success_rate_delta_pp,0.004338909718903938,-0.0032218570784281475
route 90% gateway_d -> gateway_a,routing_change,2026-02-03,in_range,0.0012265758091993186,14675,rule_baseline,timeout_rate_delta_pp,-0.0013605195562593764,0.009665571235259983
route 90% gateway_d -> gateway_a,routing_change,2026-02-03,in_range,0.0012265758091993186,14675,rule_baseline,failures_delta,-1.3467107985532039,1.0000000000027285
route 90% gateway_d -> gateway_a,routing_change,2026-02-03,in_range,0.0012265758091993186,14675,rule_baseline,gmv_at_risk,-5028.632654890418,457.12000000011176
route 90% gateway_d -> gateway_a,routing_change,2026-02-03,in_range,0.0012265758091993186,14675,rule_baseline,p95_latency_delta_ms,-21.9437689897195,-4.0
route 90% gateway_d -> gateway_a,routing_change,2026-02-03,in_range,0.0012265758091993186,14675,independent_ml,success_rate_delta_pp,-0.018293775642552745,-0.0032218570784281475
route 90% gateway_d -> gateway_a,routing_change,2026-02-03,in_range,0.0012265758091993186,14675,independent_ml,timeout_rate_delta_pp,0.0036635093561393148,0.009665571235259983
route 90% gateway_d -> gateway_a,routing_change,2026-02-03,in_range,0.0012265758091993186,14675,independent_ml,failures_delta,5.6780220839355025,1.0000000000027285
route 90% gateway_d -> gateway_a,routing_change,2026-02-03,in_range,0.0012265758091993186,14675,independent_ml,gmv_at_risk,29054.498227540404,457.12000000011176
route 90% gateway_d -> gateway_a,routing_change,2026-02-03,in_range,0.0012265758091993186,14675,independent_ml,p95_latency_delta_ms,-21.846799711258427,-4.0
"gateway_a outage 60m, all its traffic rerouted to gateway_b",combined,2026-02-03,out_of_range,0.37439903846153844,1664,rule_baseline,success_rate_delta_pp,-0.940500478600681,-3.1316450802242435
"gateway_a outage 60m, all its traffic rerouted to gateway_b",combined,2026-02-03,out_of_range,0.37439903846153844,1664,rule_baseline,timeout_rate_delta_pp,0.21947454458029844,2.986661511695341
"gateway_a outage 60m, all its traffic rerouted to gateway_b",combined,2026-02-03,out_of_range,0.37439903846153844,1664,rule_baseline,failures_delta,291.9125385480795,972.0000000000009
"gateway_a outage 60m, all its traffic rerouted to gateway_b",combined,2026-02-03,out_of_range,0.37439903846153844,1664,rule_baseline,gmv_at_risk,973722.1005286472,2977023.88
"gateway_a outage 60m, all its traffic rerouted to gateway_b",combined,2026-02-03,out_of_range,0.37439903846153844,1664,rule_baseline,p95_latency_delta_ms,494.6873533887083,2268.0
"gateway_a outage 60m, all its traffic rerouted to gateway_b",combined,2026-02-03,out_of_range,0.37439903846153844,1664,independent_ml,success_rate_delta_pp,-0.795207407732168,-3.1316450802242435
"gateway_a outage 60m, all its traffic rerouted to gateway_b",combined,2026-02-03,out_of_range,0.37439903846153844,1664,independent_ml,timeout_rate_delta_pp,0.5956118479965442,2.986661511695341
"gateway_a outage 60m, all its traffic rerouted to gateway_b",combined,2026-02-03,out_of_range,0.37439903846153844,1664,independent_ml,failures_delta,246.8164752119103,972.0000000000009
"gateway_a outage 60m, all its traffic rerouted to gateway_b",combined,2026-02-03,out_of_range,0.37439903846153844,1664,independent_ml,gmv_at_risk,747919.3951458,2977023.88
"gateway_a outage 60m, all its traffic rerouted to gateway_b",combined,2026-02-03,out_of_range,0.37439903846153844,1664,independent_ml,p95_latency_delta_ms,650.7089588099461,2268.0
HDFC UPI -15pp during a 50% traffic surge,combined,2026-02-03,in_range,0.002196855481369804,46430,rule_baseline,success_rate_delta_pp,-1.9078011542725926,-1.867603153124131
HDFC UPI -15pp during a 50% traffic surge,combined,2026-02-03,in_range,0.002196855481369804,46430,rule_baseline,timeout_rate_delta_pp,0.947079602388297,1.1920871190154005
HDFC UPI -15pp during a 50% traffic surge,combined,2026-02-03,in_range,0.002196855481369804,46430,rule_baseline,failures_delta,1522.7837971227073,1477.000000000001
HDFC UPI -15pp during a 50% traffic surge,combined,2026-02-03,in_range,0.002196855481369804,46430,rule_baseline,gmv_at_risk,2117577.0223538177,1956592.4793434571
HDFC UPI -15pp during a 50% traffic surge,combined,2026-02-03,in_range,0.002196855481369804,46430,rule_baseline,p95_latency_delta_ms,318.8492843924905,809.0
HDFC UPI -15pp during a 50% traffic surge,combined,2026-02-03,in_range,0.002196855481369804,46430,independent_ml,success_rate_delta_pp,-0.33556637867525607,-1.867603153124131
HDFC UPI -15pp during a 50% traffic surge,combined,2026-02-03,in_range,0.002196855481369804,46430,independent_ml,timeout_rate_delta_pp,0.17511242361449783,1.1920871190154005
HDFC UPI -15pp during a 50% traffic surge,combined,2026-02-03,in_range,0.002196855481369804,46430,independent_ml,failures_delta,729.044673943243,1477.000000000001
HDFC UPI -15pp during a 50% traffic surge,combined,2026-02-03,in_range,0.002196855481369804,46430,independent_ml,gmv_at_risk,551681.411883737,1956592.4793434571
HDFC UPI -15pp during a 50% traffic surge,combined,2026-02-03,in_range,0.002196855481369804,46430,independent_ml,p95_latency_delta_ms,330.9812382066184,809.0
